ID	chromosome_name	start_position	end_position	S6_GR-10824	S8_GR-1615	S8_GR-7341 D	S6_GR-3810	S6_GR-6296 D	S6_GR-9320	S8_GR-2980 D	S8_GR-1114	S6_GR-7150
cg10173620	15	89658903	89658904	0.926106297853764	0.943565919698631	0.939677127230329	0.923246185763701	0.933067711109243	0.959166654790983	0.9386805304074	0.95849139950278	0.934264687279468
cg17658546	4	90032746	90032747	0.0891458615354232	0.088108029279915	0.0827812772330342	0.0779374805961419	0.108129065926284	0.095428513824502	0.0993556602927943	0.0379893227027393	0.085690821681036
cg21752578	13	51742568	51742569	0.920267896352879	0.942558650151908	0.722518635565074	0.813552002221294	0.912189989392115	0.902835457107139	0.921856907773835	0.959088496933065	0.743530778209161
cg01369082	5	38557464	38557465	0.477337040267678	0.0665594280565535	0.0371770225422535	0.0626373260556566	0.0466282958302211	0.137688230897799	0.0443177326831481	0.0887014333293354	0.109477970875221
cg12213111	17	4488480	4488481	0.164064983199844	0.950778730781988	0.239554806681084	0.134532006822838	0.508654947736628	0.281805613355573	0.367273764968993	0.50671189540441	0.597301424397024
cg18541042	7	140227194	140227195	0.972832783722982	0.944122504133517	0.894968152571518	0.912641785858804	0.940508934548084	0.981348554525268	0.904604159022436	0.988082946373249	0.942342777233707
cg21023001	20	23067087	23067088	0.0822683619109274	0.0689243912180169	0.0775837985487465	0.0500101504663091	0.102711035816907	0.0704629387814308	0.0923340895544034	0.0536078704499777	0.0689412060334886
cg20475322	11	121971231	121971232	0.103692788513805	0.197183798074014	0.129959783683339	0.112530441928614	0.163342893392529	0.379857789452091	0.0887375548570596	0.255493932550209	0.12979839096033
cg12958642	6	33231504	33231505	0.544138371715806	0.891925651563165	0.920769100138514	0.528482039428997	0.903736796990917	0.912807315408996	0.946361379136513	0.562900538486294	0.927391153031876
cg18198301	15	36469090	36469091	0.853717547219604	0.846842161950303	0.956031440421982	0.902710207458694	0.943008980495283	0.943503887634559	0.886340766593142	0.659882104312465	0.948643440746198
cg05093318	2	90167463	90167464	0.830334202512708	0.813681697471788	0.867290832119182	0.859807574695337	0.844491586947977	0.8792368126886	0.863714498834567	0.374242178485995	0.916705403975706
cg20159193	6	34352081	34352082	0.400763689739212	0.215726019379292	0.36363977853955	0.0163139088885375	0.0337459769470907	0.178001118658639	0.29818440724865	0.396218079997928	0.160802643191249
cg09397246	15	91427360	91427361	0.0720644850120179	0.0446672247476707	0.0451746754924057	0.0587578813509651	0.0628602767093878	0.256954294190517	0.0987502912601017	0.622289002047346	0.0739459566223225
cg18357908	19	41107081	41107082	0.0328675332433654	0.0151182165522924	0.0327507853270226	0.00806586662998926	0.0294909537569565	0.0310306600908141	0.0235400366924892	0.00541705992604285	0.0223789626507393
cg03514843	2	27301194	27301195	0.824413307073483	0.792706923467878	0.802397159756656	0.484460222196308	0.824272393786675	0.455460159767236	0.786682130348499	0.76785326608312	0.852005811734409
cg04339860	16	69796074	69796075	0.126896778090557	0.0859866264900293	0.0900769240651835	0.176577656493511	0.0987092200814109	0.138294522694893	0.13594168787181	0.0740959279520773	0.130043816967918
cg07115626	14	38071284	38071285	0.502450592182803	0.356257698014313	0.639135621432429	0.494211755015355	0.217976013111925	0.609614064197649	0.805250570198752	0.448331211240786	0.578850929033258
cg22372070	3	11861649	11861650	0.932985471139656	0.517939166761715	0.797643417660264	0.944806428069293	0.891353064797453	0.848269274469292	0.921103308172428	0.988712262809003	0.877483287166379
cg18315159	11	89715141	89715142	0.874096902912721	0.600563185032978	0.895703467971768	0.746438238163678	0.653579053648167	0.862663037841521	0.899608613030469	0.651925489878064	0.733162697200391
cg09324669	1	234749104	234749105	0.073884473667127	0.0474830494576836	0.0261143919630668	0.105268861659762	0.040692010590872	0.175172315564919	0.0550979878319274	0.113003475346413	0.124467600969435
cg23897015	15	26154651	26154652	0.9606285578145	0.983902281348094	0.966776050262637	0.934696243902451	0.914313110340472	0.943428792941426	0.941988225265668	0.984323267422799	0.947810377901205
cg26633751	4	77997926	77997927	0.0286701755310599	0.0247283360425166	0.0173228019755004	0.0148832016046085	0.0276864015580011	0.0103633504019197	0.0356776793966612	0.0131191166783842	0.0103029716242011
cg20766467	3	184097945	184097946	0.0780183964421896	0.0727104788653321	0.0524906731681107	0.0680276571361162	0.0794777234175444	0.0484680889435938	0.0647677476201229	0.0475700412633927	0.0843823661857816
cg15409468	5	31532110	31532111	0.0678967149030073	0.0551358948449389	0.0644890732798104	0.0554896499767928	0.0637018155946655	0.0752630826050447	0.0520844590305955	0.0494617526073465	0.0559083104715079
cg05767654	17	79536388	79536389	0.880085658030811	0.884364344290147	0.891387852349899	0.851339908216913	0.822032758292926	0.892442244350506	0.924004863042498	0.899371602157582	0.854089170612506
cg18846423	7	44887837	44887838	0.0682574532301062	0.0717732929825579	0.0950777129644179	0.0820174460252737	0.0885801809577759	0.0717852265530412	0.0890699894060514	0.0543574398626452	0.0637402629118911
cg12741529	3	112723536	112723537	0.922399974149842	0.934446382087724	0.941933728148987	0.910252482021335	0.937503878294338	0.947138155814855	0.934283937259629	0.967597546402444	0.24089285632562
cg01941219	13	98795020	98795021	0.0494946112508109	0.0495730543407816	0.0197575077972243	0.0580304220065963	0.0596517101838073	0.0569545625977292	0.0668742868138656	0.0329128814999084	0.10722476990844
cg10515315	14	101290716	101290717	0.561639810177371	0.483125438877278	0.517855148616995	0.481295647309266	0.524562080980722	0.527524165694203	0.506919841672077	0.533147399841376	0.506121649465221
cg22148663	5	176962327	176962328	0.95218050951221	0.951244615657382	0.988783911442611	0.971564062462584	0.947805117652901	0.986341164956427	0.928726090434415	0.936927964946301	0.960696519034623
cg09960171	8	73450575	73450576	0.0933782091106531	0.0998735218513436	0.152716084888266	0.0338222474422423	0.618160117815121	0.441600275734401	0.137067276025366	0.812268599081964	0.751209210778794
cg02459090	16	34741965	34741966	0.511058676449512	0.383944001793876	0.665904807268175	0.420486552426981	0.422594377794921	0.501413018047387	0.810884382432581	0.861633973264041	0.803793886160413
cg26024851	1	156542099	156542100	0.114550544900733	0.113840259865834	0.117626230277732	0.12699314346738	0.108860791164952	0.231349096261239	0.123626846859499	0.140313469553997	0.158162590736051
cg14807549	2	179315947	179315948	0.041609509451967	0.0504208163140505	0.0551518333796091	0.0332348131281256	0.0612525070944105	0.0490218949493738	0.0234410874195715	0.0287012020642637	0.0472930893068991
cg07951949	16	64985513	64985514	0.204755463495879	0	0.436475754146779	0.0245285396592192	0.271177700851872	0.0806305804027061	0.130192598566318	0.183899793144247	0.00617086409416728
cg17340519	1	224805851	224805852	0.686601022325641	0.205224632332432	0.184026588779684	0.154436347027004	0.15710297409865	0.185483064719177	0.502133759286751	0.113196955233522	0.220067255875292
cg17003221	11	67433132	67433133	0.0248541249040924	0.119519119678668	0.113170398170236	0.161234504527303	0.044898513328089	0.129951946109045	0.137045162026007	0.0420131269346721	0.132536740676064
cg25803632	7	43151827	43151828	0.0884615715173763	0.0230632647923484	0.0603148272343842	0.0874206128661547	0.0649312799188832	0.512960941503657	0.0882618180594998	0.413002685625975	0.532052528411828
cg09154062	1	22582788	22582789	0.0868424522181733	0.125623159997776	0.16404829882311	0.0705683863691469	0.39792553223264	0.243822170346942	0.177044671943318	0.385048337157666	0.0218697261534756
cg04254167	16	78640530	78640531	0.97201558534334	0.999024907098812	0.964958305783036	0.951242884137024	0.947882796420401	0.871573526887099	0.972658303288217	0.971022499586917	0.955199137231541
cg19693158	19	56596641	56596642	0.881514281525121	0.787927329728893	0.909685753499848	0.897642144959387	0.900856286038011	0.881910670959561	0.72281561478345	0.948788373975663	0.944104951693143
cg09227150	10	102475577	102475578	0.109613104547319	0.0594083014046655	0.0906929607202159	0.0463186104936831	0.161734513301701	0.382529512548324	0.0520370141862179	0.0404176236089166	0.092271279644734
cg04800681	22	18594234	18594235	0.555494657682581	0.119608622867458	0.309022959433859	0.215102757143477	0.303943169270658	0.368855207871168	0.490080931516987	0.565631092593744	0.362962629477786
cg05850869	12	133308363	133308364	0.952559142075701	0.963643996809799	0.948397820780447	0.957547192034373	0.936315853284004	0.959120832191976	0.95178339162299	0.952021764295821	0.939767464047761
cg14323293	9	98280075	98280076	0.578878974516438	0.384773581384569	0.253595212368324	0.586266418930782	0.302939932712851	1	0.774660766681515	0.0780747275961227	1
cg15139163	3	11408423	11408424	0.937060847200997	0.965456224277263	0.954522776419988	0.980131881930778	0.968229792270544	1	0.95333567780316	0.933939280998104	0.949416605669294
cg19853760	22	38071676	38071677	0.0478769233075261	0.0572598478747082	0.243930271790304	0.424206042347561	0.236644414212743	0.425207413585495	0.296109527128388	0.231876855184276	0.00629972894275473
cg04373760	16	53404717	53404718	0.432349191201713	0.243037200712346	0.479767968907556	0.383970109136765	0.095966112992147	0.227001507102736	0.226279924516751	0.50053964244466	0.279794924235683
cg13539171	17	73569315	73569316	0.681415296289469	0.662749383552001	0.331015747799368	0.38453487521816	0.413884993975811	0.637500228184861	0.494633522359637	0.442667138217348	0.346115689539989
cg00869941	3	187929591	187929592	0.58274160931285	0.878984972334253	0.819391761448461	0.489763677449556	0.187387215816396	0.791390860959016	0.894959931157921	0.887164534042078	0.208699653254658
cg22854448	2	65617202	65617203	0.00411093812162945	0.0249726197114507	0	0.0454357828871807	0.0086318411746297	0.0942307914372186	0.0684965095377896	0.11074214630515	0.0577310331019081
cg01323274	16	50058065	50058066	0.944286724517184	0.672035722388802	0.947523992741652	0.865926296436987	0.625630683315009	0.933707311496302	0.90732747853423	0.711313129667447	0.909911623408484
cg23111246	7	1949203	1949204	0.925042717629054	0.884117024270744	0.921043762588172	0.931826253797396	0.897686241095334	0.934073697715944	0.901090284546896	0.970513075521515	0.932388582116184
cg15047889	8	124780836	124780837	0.041856809969787	0.0586468031551572	0.0496465765585617	0.0275070145781443	0.0581430055794837	0.0588017630456087	0.042303788945034	0.0464012061761335	0.0318849902094542
cg14775286	3	137833493	137833494	0.00861618765905098	0	0.0235388786817589	0	0	0.0680496282256199	0.0757107516984838	0	0
cg23897067	9	140100304	140100305	0.054247488205301	0.062878450735078	0.0572634185152361	0.0356293711870228	0.0481155481142228	0.0433787973652902	0.0931430937202519	0.0305482681072579	0.0413263770826808
cg27599058	7	90226569	90226570	0.112541525960742	0.0555553743886944	0.0292503634541866	0.00764873188762135	0.0723053201790122	0.0644932679095313	0.0535353619332412	0.0340395679732671	0.0145453294870542
cg12785082	7	101662331	101662332	0.900245459484836	0.868643812834506	0.90485524698064	0.875416482927389	0.844465940851919	0.919153777848036	0.891465413995146	0.944407048121336	0.897856258429108
cg26113636	3	85008155	85008156	0.119118838116102	0.0526008466627742	0.0553528398522001	0.116886510842909	0.105386000709553	0.115770499570324	0.0463047968644005	0.0363577645413976	0.220307028139093
cg21006600	12	2342205	2342206	0.296489886916466	0.745657750589924	0.770268501809582	0.645619512372797	0.426544871634699	0.596179248438778	0.437313575525826	0.662361277112336	0.401925225760715
cg09959118	14	69310843	69310844	0.0379124481830477	0.0197149957315236	0.0529183343955676	0.0296914107652076	0.0587230421042668	0.0279144336657693	0.039961155545575	0.0426673735253841	0.0246454787834335
cg08051231	16	19422491	19422492	0.0790832687011431	0.0888257369568553	0.0762530570441198	0.0868770138628975	0.0702794249422911	0.0967182190536301	0.0884597347344223	0.0140574325264076	0.119725374858488
cg19708432	2	230350631	230350632	0.599579276501302	0.691040784545353	0.869345190283889	0.881295337539318	0.873099174635427	0.696589263599561	0.318706286680376	0.91069011245969	0.953317920006154
cg09504874	6	224712	224713	0.964626887875203	0.941342871032324	0.975325406595532	0.958068049757728	0.935113491965049	0.959608867619907	0.921347435398959	0.972393294535731	0.953871521592594
cg25885077	10	43701689	43701690	0.92448497382173	0.889306136836509	0.882314463291525	0.912747106462204	0.90853573052918	0.90443999127923	0.898353424827884	0.924413163470399	0.906350705482422
cg02132463	10	13258936	13258937	0.964774359322452	1	0.999123300162985	0.988749361197004	0.97230982586588	0.981495189390896	0.856997809098309	0.864472600291738	0.980928506075299
cg22488081	4	125336413	125336414	0.852888267319176	0.92019989791668	0.815318578506901	0.524607234305332	0.258649991564589	0.889072857275773	0.910204879922878	0.63479299412483	0.260726539837286
cg27515052	8	8513103	8513104	1	0.987919567729518	0.964254803672926	1	0.969077764795749	1	0.954387300786624	1	1
cg02635260	1	222988116	222988117	0	0.0793974258626947	0.0823469515961479	0	0.00293330892791325	0	0.145134671129694	0.0384425414864048	0.030270695459958
cg10858945	10	116528317	116528318	0.885188830600584	0.33228172164427	0.279313182183149	0.608589077082219	0.463452426887386	0.415951323315423	0.234447326738245	0.884307310293278	0.233071190695652
cg11100126	15	32404302	32404303	0.86398884729395	0.842381743581903	0.821246388603653	0.732757440985919	0.469494614105695	0.856318406112293	0.834699066266728	0.899497459248275	0.819940801195078
cg23028693	13	49822055	49822056	0.0696727585952165	0.0509893404287114	0.0573743528320214	0.0643043600406609	0.0654789417681762	0.0494773869853935	0.0724583199910842	0.029824240791023	0.0601570313671037
cg10453337	5	7502013	7502014	0.924476644760778	0.921190058635986	0.576180275710161	0.739683168326931	0.598123217779289	0.895583393774259	0.911426671777558	0.947807369595113	0.867939035950053
cg01076971	8	97657802	97657803	0.0602849945250328	0.0425627589933406	0.0619218943160435	0.067998703850315	0.0508471624626136	0.0422194595308903	0.0429666934370541	0.031516669910246	0.0201473312119342
cg13800491	13	29051691	29051692	0.690270098565856	0.947957722304896	0.960846578355477	0.947251142380874	0.919765480859768	0.923084155264806	0.934002208852791	0.971723964431448	0.929559176604833
cg02997119	10	17685616	17685617	0.0478933496284032	0.0405510174482086	0.0634719264344264	0.0405048341556396	0.0491718922738123	0.0345732993527112	0.0390038902270138	0.0224177238137508	0.0512994561269886
cg07305506	3	152058520	152058521	0.720274345954228	0.895710911678266	0.974114468142042	0.945690142928643	0.929611385612917	0.907598788147485	0.954480047868028	0.954712443679773	0.9542242999718
cg17848828	15	83875648	83875649	0.196240392459822	0.536100737131192	0.268855764864486	0.581514569933954	0.240996672669314	0.407607842225722	0.186571507414184	0.206453601788776	0.231045497623486
cg23924887	1	154298955	154298956	0.0565838306441756	0.0617844737904851	0.0904334757613504	0.0554687835532336	0.0726600679029233	0.0648121354748433	0.0721444151959908	0.0887660134636674	0.0442665165372434
cg19923532	1	39982449	39982450	0.931956982731981	0.924707138302397	0.916276909943353	0.939445154115969	0.912445448435729	0.944965735550245	0.922893345091066	0.947708884417783	0.947805317859152
cg23927983	2	179315955	179315956	0.0640879073274002	0.0598770645325866	0.0503742310589207	0.0649824052670332	0.0797260832637547	0.0342841958293986	0.0720419919400062	0.0124675161370647	0.0463523379415612
cg00007300	14	24521433	24521434	0.024477454887664	0.009710040151401	0.0194495849491639	0.0022905374333559	0.0271245859457105	0.0317772960902731	0.0268858108942583	0.011098819331549	0.0422378652632406
cg16967722	7	142427934	142427935	0.795020545610156	0.645080091289647	0.73415278363319	0.792421521275987	0.779980709615761	0.825582138474891	0.612010511996494	0.925050841633146	0.854613260601839
cg22809726	17	48262066	48262067	0.0212850442820427	0.0138790458204228	0.0394723325607284	0.0425056212400963	0.0219016114599754	0.0791409420728353	0.0780520607166046	0.0270837278375644	0.0422712257034504
cg18355533	19	3961678	3961679	0.819854613127035	0.308534638302192	0.805421678553406	0.600026118988629	0.529943327908777	0.698965201608842	0.63454447238883	0.554027291805875	0.218681782972914
cg15086142	20	48522715	48522716	0.894097761739419	0.917778788266022	0.944057741193971	0.925745719095428	0.597228626321893	0.938343966275683	0.89747137635414	0.218109120844212	0.940875630658213
cg17180705	1	210857110	210857111	0.835704135424636	0.897523363594307	0.889018081567564	0.765666427507725	0.849589167708119	0.894370684394661	0.926795194645682	0.928870100922186	0.788517913916102
cg09809618	14	105617079	105617080	0.873292169611397	0.77394552186365	0.45293330280281	0.383498401387066	0.846571182385636	0.836931849611454	0.85944437610024	0.836077928279706	0.786542375461666
cg23551455	17	80977009	80977010	0.899822068709131	0.876758137060963	0.916515015782073	0.869939789529964	0.883907278421058	0.890579572158272	0.879832914818734	0.577900593157835	0.907410574778807
cg03131724	11	58731432	58731433	0.971427543821906	0.983412431150682	0.633782002829432	0.965185932079007	0.955470062260304	0.980735288973259	0.947716173478147	0.95501457814027	0.548637848610228
cg13260856	6	34231488	34231489	0.964928815239349	0.914534563826689	0.980804012741371	0.968219381530561	0.952464122107362	0.970904007252028	0.95292809912212	0.97868737936869	0.938288019168998
cg08994789	17	28903641	28903642	0.963133070587193	0.955858270823232	0.94160470114049	0.956417628449211	0.950795471941541	0.975672022315767	0.959549424000731	0.980391139054052	0.963460094698622
cg09091823	20	33098803	33098804	0.943526050518701	0.949468255001106	0.937964489157653	0.974458298448639	0.941300201501254	0.965620102409973	0.966604944145475	0.969299291610681	0.961509790474243
cg12179288	5	14779010	14779011	0.0719713471731849	0.313308623812971	0.131710968096174	0.557773730954826	0.318641540591435	0.506982088394841	0.661384624718042	0.58190593477339	0.295869183932754
cg17054386	2	219855053	219855054	0.370289000401149	0.863465725681645	0.50276339567569	0.928191714504613	0.883427752681581	0.621741385719068	0.508817146557428	0.648226632631275	0.527876969974603
cg13516479	6	122016628	122016629	0.392367602603708	0.571352998206289	0.780932288776861	0	0.16097226008903	0.778951752359572	0.729477778843716	0.861940180083115	0.484828755915297
cg04542976	5	148737398	148737399	0.0353196095814694	0.0226369228686397	0.0360126333422385	0.0263407036961759	0.0385696271523194	0.0302818232411713	0.0358868041992615	0.00570105123436317	0.0310137885584163
cg18507053	22	45316337	45316338	0.0970752887511148	0.421485493278031	0.649750849814203	0.265676886464722	0.0550313671435321	0.183375313858694	0.777614392071138	0.401296546040723	0.347718123694565
cg14794350	2	236721418	236721419	0.925386394213867	0.511887718309204	0.871488153908592	0.901904059304816	0.900304553519206	0.924663139007234	0.934875756735905	0.939470273578537	0.627483915180618
cg03864281	5	151785325	151785326	0.747866205337712	0.900090104313537	0.910238392832458	0.974361886009664	0.419501463576628	0.88975557766377	0.673198824475392	0.951328172344344	0.867977001211132
cg03172931	19	8677773	8677774	0.875913323256172	0.852634391342451	0.833799819125439	0.196460978148306	0.517872700888357	0.87578241001397	0.708286759726036	0.537301846354796	0.868940251379993
cg10328377	1	211380781	211380782	0.919314810708362	0.905513173337264	0.908006727452728	0.900053475994915	0.896526959543666	0.915332252611341	0.917112852189872	0.948782911116502	0.936678237252989
cg17384380	10	102419208	102419209	0.422468017466234	0.218340067245585	0.335736283316383	0.468775437968229	0.312965412579168	0.400358542414266	0.167613487755823	0.330943815481021	0.672359757582363
cg23688118	1	149175126	149175127	0.892799964169367	0.96756681630037	0.953552179383194	0.952808456859443	0.92678026849862	0.959960652345819	0.935184099265768	0.960016217517875	0.9518368176255
cg02975102	1	2723047	2723048	0.68047894883967	0.0804400370015004	0.77846324493647	0.397693214757555	0.139946336088243	0.399860032028426	0.819216165915843	0.443086367290079	0.0321869840287695
cg23136008	14	71275919	71275920	0.0234544077400709	0.00732744135599329	0.0784025033628381	0.0201283156465889	0.0432021369848174	0.0432450681711879	0.0144348264996241	0.0412991326014587	0.0264968517402847
cg27069921	5	54523726	54523727	0.076641820691084	0	0.068623228410351	0.0151384862393792	0.0524367621834715	0.0560242500992162	0.0919572227327316	0.0215969493006433	0.0853715321246179
cg00094006	1	47976006	47976007	0.951963141547082	0.971511503092057	0.954199720812328	0.955332349956513	0.683118923413124	0.972300492706713	0.942823973562591	0.971767799893497	0.618078518818198
cg13605579	2	233242329	233242330	0.913127843853711	0.895758276003366	0.909669542739094	0.917195688727069	0.540599263106112	0.929042976750966	0.903014826978384	0.951400162058508	0.906859251135262
cg22179564	5	74199421	74199422	0.0103005328207612	0.868556695954637	0	0.668458605467284	0.551873253500601	0.76245807983903	0.448591587602691	0.708688155572364	0
cg17286790	17	80096512	80096513	0.911062238118259	0.885669595511018	0.825650578783229	0.870208313667182	0.88344585773704	0.968049389933236	0.772110258577528	1	0.88558633528711
cg01553613	14	77734686	77734687	0.936955900211217	0.877225234993223	0.949255801995397	0.894077196033173	0.903366911720475	0.930557536446756	0.866581863424663	0.946414859586341	0.899903242172262
cg26086899	5	140700675	140700676	0.0808170503708492	0.0197419835807279	0.243198354764009	0.0249982321028808	0.0387226042928596	0.0111935122536507	0.031680176077382	0.000439418839105007	0.103539873869785
cg16640027	2	162480962	162480963	0.105357469026342	0.0101629428722306	0.0927910040383723	0.106158285998786	0.943645719776802	0.581747368472126	0.16713134013181	0.0518444401861777	0.11787458926227
cg01185571	6	107077739	107077740	0.0540975093321579	0.0380939548657421	0.0414468132780246	0.0202909561003546	0.0370403492325736	0.0457068756230147	0.0370450158766666	0.0181085415077824	0.0356029699480017
cg03363979	13	45152409	45152410	0.0430634764618915	0.0423827694983596	0.0497346873870297	0.0269089308240732	0.0468020460918066	0.0569021374102315	0.02947001392897	0.0192280848686526	0.0663820273772719
cg07962309	12	42628088	42628089	0.68005695741331	0.603250139050778	0.994011206270628	0.989924847161692	0.943348509090273	0.98500626237535	0.706395640827903	0.991267565732073	0.626910135351082
cg01861537	11	121507723	121507724	0.920171506421132	0.959784237596886	1	0.892496351348673	0.929044064036028	0.983494243172169	0.802889205572997	1	0.834820459921669
cg09085201	7	49708531	49708532	0	0.193252215197932	0.386853552454753	0	0.0444081597847316	0.229112410778174	0.259593070097691	0.025609863635125	0.0992584458444703
cg03834467	2	217424607	217424608	0.617271127996366	0.58046545824577	0.721367096400232	0.284973994483894	0.000415101168120889	0.898639253515772	0.590714127551598	0.0377117487159111	0.505757250590531
cg13963210	9	100510200	100510201	0.908084199902623	0.931454429731334	0.693048449623163	0.75556223023281	0.5425001266708	0.564029432551478	0.633173626006928	0.906240856674015	0.432395061120741
cg18221983	6	16198547	16198548	0.946437342169256	0.605340337190221	0.941983184066978	0.561032648116602	0.948843310946589	0.938399737290345	0.930736850036695	1	0.948151390119063
cg21803245	14	105331123	105331124	0.0520898235413958	0.103700028983196	0.089890256467212	0.0537046813906039	0.0974024601018653	0.241797904178434	0.0686513308625475	0.135451756987467	0.178677762088005
cg15301489	8	11058769	11058770	0.0441883282148073	0.0337386631581613	0.0554418467097721	0.0509867705993366	0.0565649640659658	0.535925877160947	0.0506297965621061	0.0115760743561764	0.0411040109740803
cg13775054	21	47648554	47648555	0.0408333948272366	0.0154597863350615	0.0186702581947776	0.0425657418377069	0.022929344592556	0.0257517752537606	0.0279982234835845	0.0086771409525198	0.0456270383470264
cg07679230	19	3586904	3586905	0.935867462729263	0.877530807638278	0.916647494243185	0.911288012772705	0.894243305443871	0.893227241321223	0.88217780086248	0.946220462504767	0.904609684222405
cg02400773	17	13502303	13502304	0.928022131408726	0.874726395006676	0.872157555935736	0.539783689572949	0.595685183436336	0.676137831113626	0.924250364955613	0.668094041053633	0.872658179408258
cg05370662	1	44172377	44172378	0.00413539296069139	0	0	0.00624162689273974	0.00977531123724585	0	0.0362158519758632	0	0
cg13850887	2	241993302	241993303	0.937267640021405	0.947570297648478	0.944851461165682	0.935777072208019	0.92994870079476	0.95558281138827	0.961075121170224	0.973324522720521	0.960182703347213
cg11203215	12	53693334	53693335	0.0509557377241064	0	0.0572495693044192	0	0.0184096761607486	0	0.0391614825024142	0	0.00235663857168405
cg27472102	12	77459940	77459941	0.0427489829004912	0.032927691604189	0.0507253858859033	0.0410690352039127	0.0513965452950333	0.0285934489953827	0.0505528386062403	0.0153073400670809	0.0442298384512814
cg01530687	16	85646972	85646973	0.0660951902824998	0.0589181330690412	0.0757123298046637	0.0475326496417096	0.0821592640560083	0.0358927935711371	0.0668744401707706	0.0316199651896078	0.0319923009565568
cg08965374	5	124370087	124370088	0.954075294153327	0.913166351933687	1	0.980660796174676	0.938578443337048	0.951459941391057	0.952599246988368	0.959586900223993	0.965446754706731
cg03432948	13	53712981	53712982	0.955994365835341	0.936510071027586	0.952042131039707	0.965251966017138	0.937311578158411	0.9395099062015	0.931387139350759	0.961245219864548	0.947141503558866
cg23287906	19	40697255	40697256	0.0279851957601437	0.0166837772846624	0.0369180689717838	0.0204340348765582	0.0519852460188864	0.0142473183929686	0.0245119152032803	0.0198360451775838	0.0219042072986365
cg17233517	17	45285327	45285328	0.524722717491687	0.222615184633486	0.243162753775427	0.0978869453333964	0.136013309581398	0.562637614206572	0.521976226102238	0.570160219858117	0.386304930376384
cg25037043	10	26881859	26881860	0.875570326315336	0.925549270749617	0.896328430613421	0.901520180242136	0.793975638372693	0.902107810597253	0.906803901274293	0.951105403345119	0.897653096586805
cg22341513	18	54785288	54785289	0.0236439430924076	0.0022202883100377	0.394963404546253	0.281429048432286	0.38544283040435	0.0332596371320269	0.0436886918738216	0.627464534676994	0
cg09154213	1	25756854	25756855	0.0315674106524765	0.0216086294839362	0.033302670519811	0.030159206118735	0.0467116696723127	0.0270205227784816	0.0205122927505212	0.0296348643724591	0.0217954431164645
cg07419191	12	48153085	48153086	0.0515323656650344	0.0465942631021652	0.060814373341303	0.054164540836892	0.0555383838625757	0.0541697144354708	0.0558566364664061	0.0359180506677867	0.0483733748893347
cg04304064	14	75424717	75424718	0.966805549797309	0.951770521366601	0.948130457498126	0.95492041043229	0.943967836116936	0.961696306858325	0.949003941214077	0.961776623298833	0.964927251009862
cg24940583	1	36020938	36020939	0.186373503732448	0.887601669779409	0.860471391963063	0.787166523872957	0.462855568146915	0.403350890306335	0.874488307348655	0.889294442620575	0.869561874612018
cg21904719	8	24956512	24956513	0.899763726640153	0.610916466789453	0.893807179256767	0.837574241987396	0.856108564409893	0.879020376954438	0.894717206713288	0.572375311734255	0.920000406950378
cg12751733	1	38157744	38157745	0.0217606661454607	0.0171944930252557	0.00990097462533042	0.0178157751564893	0.0450367338058425	0.022852830756424	0.0186337917288448	0.0245455201861039	0.0206026171543556
cg04395462	1	94006865	94006866	0.947724367794974	0.723947317010387	0.971023643096493	0.93556809176815	0.934719721459373	0.950817442008738	0.960161081394976	0.94086213239345	0.955871418824716
cg27079740	4	176733876	176733877	0.705720327636676	0.481897127526975	0.24319022219266	0.681234278934925	0.794398383746593	0.98453779637226	0.219663893036337	0.117686619309823	0.721575736772614
cg04354393	17	33775962	33775963	0.0161750744361541	0.0213980671912504	0.0844751488046118	0.064339246998368	0.110394173853365	0.104089208761934	0.115911687292497	0.0171098270034983	0.067535343281899
cg13552431	13	114914664	114914665	0.802729663742878	0.604705545495736	0.863111683584211	0.752405717226412	0.653409801198966	0.782600403435989	0.848193799728273	0.832406803747836	0.855346455315192
cg13428217	9	19932579	19932580	0.926274893587664	0.964227558528333	0.938345570496528	0.881336342596983	0.893425862716969	0.948642934553651	0.918760793770618	0.74226948367417	0.674646415546813
cg19723997	15	97131046	97131047	0.929100346115528	0.88509350950768	0.894918877595361	0.618135454860512	0.859376856395391	0.963460160862613	0.916547952204664	0.960623251544526	0.464645720686868
cg19215678	12	124821187	124821188	0.963516200308645	0.981290229747336	0.960215393458338	0.963894365237944	0.934848037621077	0.971373033681305	0.977921919097444	0.975366883643668	0.968296128161952
cg06541938	8	143437590	143437591	0.810163042997921	0.679881491835261	0.762746966545416	0.819790715361503	0.764021023745244	0.808627926031349	0.735668602202717	0.782552201519224	0.794165175431895
cg27025856	3	13521022	13521023	0.141464929784413	0.115663210940986	0.188800148586162	0.150592799365187	0.228019041454736	0.151206191320778	0.164067914640402	0.0926357812249553	0.206165204255159
cg05216536	6	31505495	31505496	0.0583287429454109	0.893908622929398	0.948229489290818	0.928504182663838	0.883612556524728	0.940532877004709	0.950665872185826	0.894927548810398	0.878294196240792
cg21227610	7	87936077	87936078	0.0473500821915603	0.0390839553210728	0.0485565709980271	0.0487187889823992	0.0281027783434242	0.054971641625487	0.0360108402141307	0.038761224565844	0.0336906135244798
cg10678718	3	100559883	100559884	0.95070752270722	0.817100723545431	0.874646848642505	0.942354715481053	0.451526820596877	0.800999571715408	0.899697974261809	0.965393178750006	0.856148205253999
